CH01_39,LA,Low CO2,----,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH01_40,LA,Low CO2,----,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH03_1,LA,Low CO2,----,J1,J1,J1,J1,J1,J1,G,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH03_9,LA,Low CO2,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH03_11,LA,Low CO2,----,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5
CH03_12,LA,Low CO2,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,D/C,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH03_13,LA,Low CO2,----,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,G,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH03_14,LA,Low CO2,----,----,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH03_20,LA,Low CO2,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH03_21,LA,Low CO2,----,----,J1,J1,J1,J1,J1,G,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH03_27,LA,Low CO2,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,G,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH03_28,LA,Low CO2,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH03_31,LA,Low CO2,J1,J1,J1,J1,J1,J1,J1,C,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH03_36,LA,Low CO2,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,D/C,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH07_1,LA,Low CO2,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
CH07_4,LA,Low CO2,----,----,----,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6,J6
CH07_5,LA,Low CO2,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J1,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J2,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J3,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J4,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,J5,D,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----
